Feature ID,Clean          Feature Name,Target,Feature Type,Approval          Status,Approval Date
14187,Chupadero,Mars,"Crater, craters",Approved,"Sep 14, 2006"
1212,Chur,Mars,"Crater, craters",Approved,1976
14591,Chusuk Planitia,Titan,"Planitia, planitiae",Approved,"Aug 04, 2009"
1208,Chu Ta,Mercury,"Crater, craters",Approved,1976
1214,Cichus,Moon,"Crater, craters",Approved,1935
8284,Cichus A,Moon,Satellite Feature,Approved,2006
8285,Cichus B,Moon,Satellite Feature,Approved,2006
8286,Cichus C,Moon,Satellite Feature,Approved,2006
8287,Cichus F,Moon,Satellite Feature,Approved,2006
8288,Cichus G,Moon,Satellite Feature,Approved,2006
8289,Cichus H,Moon,Satellite Feature,Approved,2006
8290,Cichus J,Moon,Satellite Feature,Approved,2006
8291,Cichus K,Moon,Satellite Feature,Approved,2006
8292,Cichus N,Moon,Satellite Feature,Approved,2006
15915,Ciinkwia Saxum,Bennu,"Saxum, saxa",Approved,"Mar 26, 2020"
15498,Cilaos,Mars,"Crater, craters",Approved,"Aug 15, 2016"
1215,Cilicia Flexus,Europa,"Flexus, flexūs",Approved,1979
1216,Cilix,Europa,"Crater, craters",Approved,1985
15940,Cimmeria Tholi,Mars,"Tholus, tholi",Approved,"Oct 27, 2020"
1217,Cinco,Moon,Astronaut-named features,Approved,1973
1218,Cipactli Mons,Venus,"Mons, montes",Approved,1997
1219,Cipango Planum,Triton,"Planum, plana",Approved,1991
1220,Circe,Tethys,"Crater, craters",Approved,1982
1221,Circle,Mars,"Crater, craters",Approved,1976
1222,Cisti,Ganymede,"Crater, craters",Approved,1997
1223,Citlalpul Vallis,Venus,"Vallis, valles",Approved,1994
14990,Citrine,Steins,"Crater, craters",Approved,"May 09, 2012"
6806,Ciuacoatl Corona,Venus,"Corona, coronae",Dropped,1994
1224,Ciuacoatl Mons,Venus,"Mons, montes",Approved,1997
1225,Clackmannan,Mathilde,"Crater, craters",Approved,2000
1226,Clairaut,Moon,"Crater, craters",Approved,1935
8293,Clairaut A,Moon,Satellite Feature,Approved,2006
8294,Clairaut B,Moon,Satellite Feature,Approved,2006
8295,Clairaut C,Moon,Satellite Feature,Approved,2006
8296,Clairaut D,Moon,Satellite Feature,Approved,2006
8297,Clairaut E,Moon,Satellite Feature,Approved,2006
8298,Clairaut F,Moon,Satellite Feature,Approved,2006
8299,Clairaut G,Moon,Satellite Feature,Approved,2006
8300,Clairaut H,Moon,Satellite Feature,Approved,2006
8301,Clairaut J,Moon,Satellite Feature,Approved,2006
8302,Clairaut K,Moon,Satellite Feature,Approved,2006
8303,Clairaut M,Moon,Satellite Feature,Approved,2006
8304,Clairaut P,Moon,Satellite Feature,Approved,2006
8305,Clairaut R,Moon,Satellite Feature,Approved,2006
8306,Clairaut S,Moon,Satellite Feature,Approved,2006
1227,Clanis Valles,Mars,"Vallis, valles",Approved,1988
1228,Clara,Venus,"Crater, craters",Approved,2000
14459,Clarin,Iapetus,"Crater, craters",Approved,"Aug 05, 2008"
1229,Claritas,Mars,Albedo Feature,Approved,1958
1230,Claritas Fossae,Mars,"Fossa, fossae",Approved,1973
1231,Claritas Rupes,Mars,"Rupes, rupēs",Approved,1991
1232,Clark,Moon,"Crater, craters",Approved,1970
1233,Clark,Mars,"Crater, craters",Approved,1973
15737,Clarke Montes,Charon,"Mons, montes",Approved,"Apr 11, 2018"
8307,Clark F,Moon,Satellite Feature,Approved,2006
1234,Clasia Vallis,Mars,"Vallis, valles",Approved,1988
14877,Claudia,Vesta,"Crater, craters",Approved,"Sep 30, 2011"
1235,Clausius,Moon,"Crater, craters",Approved,1935
8308,Clausius A,Moon,Satellite Feature,Approved,2006
8309,Clausius B,Moon,Satellite Feature,Approved,2006
8310,Clausius BA,Moon,Satellite Feature,Approved,2006
8311,Clausius C,Moon,Satellite Feature,Approved,2006
8312,Clausius D,Moon,Satellite Feature,Approved,2006
8313,Clausius E,Moon,Satellite Feature,Approved,2006
8314,Clausius F,Moon,Satellite Feature,Approved,2006
8315,Clausius G,Moon,Satellite Feature,Approved,2006
8316,Clausius H,Moon,Satellite Feature,Approved,2006
8317,Clausius J,Moon,Satellite Feature,Approved,2006
1236,Clavius,Moon,"Crater, craters",Approved,1935
8318,Clavius C,Moon,Satellite Feature,Approved,2006
8319,Clavius D,Moon,Satellite Feature,Approved,2006
8320,Clavius E,Moon,Satellite Feature,Approved,2006
8321,Clavius F,Moon,Satellite Feature,Approved,2006
8322,Clavius G,Moon,Satellite Feature,Approved,2006
8323,Clavius H,Moon,Satellite Feature,Approved,2006
8324,Clavius J,Moon,Satellite Feature,Approved,2006
8325,Clavius K,Moon,Satellite Feature,Approved,2006
8326,Clavius L,Moon,Satellite Feature,Approved,2006
8327,Clavius M,Moon,Satellite Feature,Approved,2006
8328,Clavius N,Moon,Satellite Feature,Approved,2006
8329,Clavius O,Moon,Satellite Feature,Approved,2006
8330,Clavius P,Moon,Satellite Feature,Approved,2006
8331,Clavius R,Moon,Satellite Feature,Approved,2006
8332,Clavius T,Moon,Satellite Feature,Approved,2006
8333,Clavius W,Moon,Satellite Feature,Approved,2006
8334,Clavius X,Moon,Satellite Feature,Approved,2006
8335,Clavius Y,Moon,Satellite Feature,Approved,2006
1237,Cleia Dorsum,Mars,"Dorsum, dorsa",Approved,1991
1238,Clementina,Venus,"Crater, craters",Approved,2006
1239,Cleomedes,Moon,"Crater, craters",Approved,1935
8336,Cleomedes A,Moon,Satellite Feature,Approved,2006
8337,Cleomedes B,Moon,Satellite Feature,Approved,2006
8338,Cleomedes C,Moon,Satellite Feature,Approved,2006
8339,Cleomedes D,Moon,Satellite Feature,Approved,2006
8340,Cleomedes E,Moon,Satellite Feature,Approved,2006
8341,Cleomedes F,Moon,Satellite Feature,Approved,2006
8342,Cleomedes G,Moon,Satellite Feature,Approved,2006
8343,Cleomedes H,Moon,Satellite Feature,Approved,2006
8344,Cleomedes J,Moon,Satellite Feature,Approved,2006
8345,Cleomedes L,Moon,Satellite Feature,Approved,2006
8346,Cleomedes M,Moon,Satellite Feature,Approved,2006
8347,Cleomedes N,Moon,Satellite Feature,Approved,2006
8348,Cleomedes P,Moon,Satellite Feature,Approved,2006
8349,Cleomedes Q,Moon,Satellite Feature,Approved,2006
8350,Cleomedes R,Moon,Satellite Feature,Approved,2006
8351,Cleomedes S,Moon,Satellite Feature,Approved,2006
8352,Cleomedes T,Moon,Satellite Feature,Approved,2006
1240,Cleopatra,Venus,"Crater, craters",Approved,1982
6807,Cleopatra Patera,Venus,"Patera, paterae",Dropped,1982
1241,Cleostratus,Moon,"Crater, craters",Approved,1935
8353,Cleostratus A,Moon,Satellite Feature,Approved,2006
8354,Cleostratus E,Moon,Satellite Feature,Approved,2006
8355,Cleostratus F,Moon,Satellite Feature,Approved,2006
8356,Cleostratus H,Moon,Satellite Feature,Approved,2006
8357,Cleostratus J,Moon,Satellite Feature,Approved,2006
8358,Cleostratus K,Moon,Satellite Feature,Approved,2006
8359,Cleostratus L,Moon,Satellite Feature,Approved,2006
8360,Cleostratus M,Moon,Satellite Feature,Approved,2006
8361,Cleostratus N,Moon,Satellite Feature,Approved,2006
8362,Cleostratus P,Moon,Satellite Feature,Approved,2006
8363,Cleostratus R,Moon,Satellite Feature,Approved,2006
1242,Clerke,Moon,"Crater, craters",Approved,1973
1243,Clidna Tessera,Venus,"Tessera, tesserae",Approved,1997
14460,Climborin,Iapetus,"Crater, craters",Approved,"Aug 05, 2008"
1244,Cline,Venus,"Crater, craters",Approved,1994
1245,Clio,Venus,"Crater, craters",Approved,1997
1246,Cliodhna,Europa,"Crater, craters",Approved,2000
1247,Clogh,Mars,"Crater, craters",Approved,1976
1248,Clonia Corona,Venus,"Corona, coronae",Approved,2003
1249,Clota Vallis,Mars,"Vallis, valles",Approved,1976
1250,Clotho Tessera,Venus,"Tessera, tesserae",Approved,1985
1251,Clova,Mars,"Crater, craters",Approved,1988
1252,Cluny,Mars,"Crater, craters",Approved,1976
14381,Clusium Fossae,Dione,"Fossa, fossae",Approved,"Mar 17, 2008"
14257,Clustril,Phobos,"Crater, craters",Approved,"Nov 29, 2006"
1253,Clytius,Phoebe,"Crater, craters",Approved,2006
951,C  Mayer,Moon,"Crater, craters",Approved,1935
8049,C  Mayer B,Moon,Satellite Feature,Approved,2006
8050,C  Mayer D,Moon,Satellite Feature,Approved,2006
8051,C  Mayer E,Moon,Satellite Feature,Approved,2006
8052,C  Mayer F,Moon,Satellite Feature,Approved,2006
8053,C  Mayer H,Moon,Satellite Feature,Approved,2006
15919,Coatl Facula,Mercury,"Facula, faculae",Approved,"Jun 01, 2020"
1254,Coatlicue Corona,Venus,"Corona, coronae",Approved,1985
6993,Coats Facula,Titan,"Facula, faculae",Approved,2006
1255,Cobalt,Mars,"Crater, craters",Approved,1976
1257,Coblentz,Mars,"Crater, craters",Approved,1973
1256,Coblentz,Moon,"Crater, craters",Approved,1970
1258,Cobres,Mars,"Crater, craters",Approved,1985
1259,Cochise,Moon,Astronaut-named features,Approved,1973
1260,Cochran,Venus,"Crater, craters",Approved,1985
1261,Cockcroft,Moon,"Crater, craters",Approved,1970
8364,Cockcroft N,Moon,Satellite Feature,Approved,2006
1262,Cocomama Tessera,Venus,"Tessera, tesserae",Approved,1997
1263,Codidon Corona,Venus,"Corona, coronae",Approved,1997
15204,Coelia,Vesta,"Crater, craters",Approved,"Feb 05, 2014"
1264,Cohn,Venus,"Crater, craters",Approved,1994
14328,Coimbra,Mars,"Crater, craters",Approved,"Jan 18, 2008"
1265,Colchis Regio,Io,"Regio, regiones",Approved,1979
16036,Coleman Mons,Pluto,"Mons, montes",Approved,"Sep 02, 2021"
1266,Coleridge,Mercury,"Crater, craters",Approved,1976
6808,Colette,Venus,"Crater, craters",Dropped,1982
1267,Colette Patera,Venus,"Patera, paterae",Approved,1982
1268,Colijnsplaat Corona,Venus,"Corona, coronae",Approved,1994
1269,Colleen,Venus,"Crater, craters",Approved,1994
1270,Colles Nili,Mars,"Collis, colles",Approved,1988
1271,Collins,Moon,"Crater, craters",Approved,1970
1272,Coloe Fossae,Mars,"Fossa, fossae",Approved,1982
1273,Colombo,Moon,"Crater, craters",Approved,1935
8365,Colombo A,Moon,Satellite Feature,Approved,2006
8366,Colombo B,Moon,Satellite Feature,Approved,2006
8367,Colombo E,Moon,Satellite Feature,Approved,2006
8368,Colombo G,Moon,Satellite Feature,Approved,2006
8369,Colombo H,Moon,Satellite Feature,Approved,2006
8370,Colombo J,Moon,Satellite Feature,Approved,2006
8371,Colombo K,Moon,Satellite Feature,Approved,2006
8372,Colombo M,Moon,Satellite Feature,Approved,2006
8373,Colombo P,Moon,Satellite Feature,Approved,2006
8374,Colombo T,Moon,Satellite Feature,Approved,2006
1275,Colon,Mars,"Crater, craters",Approved,1979
6809,Colonna,Venus,"Crater, craters",Dropped,1994
16088,Columbia Colles,Pluto,"Collis, colles",Approved,"May 27, 2022"
14151,Columbia Valles,Mars,"Vallis, valles",Approved,2006
1274,Columbus,Mars,"Crater, craters",Approved,1976
1276,Comas Sola,Mars,"Crater, craters",Approved,1973
1277,Comnena,Venus,"Crater, craters",Approved,1994
1278,Compton,Moon,"Crater, craters",Approved,1970
8375,Compton E,Moon,Satellite Feature,Approved,2006
8376,Compton R,Moon,Satellite Feature,Approved,2006
8377,Compton W,Moon,Satellite Feature,Approved,2006
1279,Comrie,Moon,"Crater, craters",Approved,1970
8378,Comrie K,Moon,Satellite Feature,Approved,2006
8379,Comrie T,Moon,Satellite Feature,Approved,2006
8380,Comrie V,Moon,Satellite Feature,Approved,2006
1280,Comstock,Moon,"Crater, craters",Approved,1970
8381,Comstock A,Moon,Satellite Feature,Approved,2006
8382,Comstock P,Moon,Satellite Feature,Approved,2006
1281,Con,Rhea,"Crater, craters",Approved,1982
1282,Conamara Chaos,Europa,"Chaos, chaoses",Approved,1997
1283,Conches,Mars,"Crater, craters",Approved,1976
1284,Concord,Mars,"Crater, craters",Approved,1976
14922,Concordia Regio,Titan,"Regio, regiones",Approved,"Jan 05, 2012"
1285,Condon,Moon,"Crater, craters",Approved,1976
1286,Condorcet,Moon,"Crater, craters",Approved,1935
8383,Condorcet A,Moon,Satellite Feature,Approved,2006
8384,Condorcet D,Moon,Satellite Feature,Approved,2006
8385,Condorcet E,Moon,Satellite Feature,Approved,2006
8386,Condorcet F,Moon,Satellite Feature,Approved,2006
8387,Condorcet G,Moon,Satellite Feature,Approved,2006
8388,Condorcet H,Moon,Satellite Feature,Approved,2006
8389,Condorcet J,Moon,Satellite Feature,Approved,2006
8390,Condorcet L,Moon,Satellite Feature,Approved,2006
8391,Condorcet M,Moon,Satellite Feature,Approved,2006
8392,Condorcet N,Moon,Satellite Feature,Approved,2006
8393,Condorcet P,Moon,Satellite Feature,Approved,2006
8394,Condorcet Q,Moon,Satellite Feature,Approved,2006
8395,Condorcet R,Moon,Satellite Feature,Approved,2006
8396,Condorcet S,Moon,Satellite Feature,Approved,2006
8397,Condorcet T,Moon,Satellite Feature,Approved,2006
8398,Condorcet TA,Moon,Satellite Feature,Approved,2006
8399,Condorcet U,Moon,Satellite Feature,Approved,2006
8400,Condorcet W,Moon,Satellite Feature,Approved,2006
8401,Condorcet X,Moon,Satellite Feature,Approved,2006
8402,Condorcet Y,Moon,Satellite Feature,Approved,2006
1287,Cone,Moon,Astronaut-named features,Approved,1973
1288,Congreve,Moon,"Crater, craters",Approved,1970
8403,Congreve G,Moon,Satellite Feature,Approved,2006
8404,Congreve H,Moon,Satellite Feature,Approved,2006
8405,Congreve L,Moon,Satellite Feature,Approved,2006
8406,Congreve N,Moon,Satellite Feature,Approved,2006
8407,Congreve Q,Moon,Satellite Feature,Approved,2006
8408,Congreve U,Moon,Satellite Feature,Approved,2006
15333,Coniraya,Ceres,"Crater, craters",Approved,"Jul 03, 2015"
1289,Conon,Moon,"Crater, craters",Approved,1935
8409,Conon A,Moon,Satellite Feature,Approved,2006
8410,Conon W,Moon,Satellite Feature,Approved,2006
8411,Conon Y,Moon,Satellite Feature,Approved,2006
15480,Consus,Ceres,"Crater, craters",Approved,"Mar 25, 2016"
1290,Conway,Venus,"Crater, craters",Approved,1994
1291,Coogoon Valles,Mars,"Vallis, valles",Approved,2006
1292,Cook,Moon,"Crater, craters",Approved,1935
8412,Cook A,Moon,Satellite Feature,Approved,2006
8413,Cook B,Moon,Satellite Feature,Approved,2006
8414,Cook C,Moon,Satellite Feature,Approved,2006
8415,Cook D,Moon,Satellite Feature,Approved,2006
8416,Cook E,Moon,Satellite Feature,Approved,2006
8417,Cook F,Moon,Satellite Feature,Approved,2006
8418,Cook G,Moon,Satellite Feature,Approved,2006
1293,Cooma,Mars,"Crater, craters",Approved,1991
1294,Cooper,Moon,"Crater, craters",Approved,1970
8419,Cooper G,Moon,Satellite Feature,Approved,2006
8420,Cooper K,Moon,Satellite Feature,Approved,2006
14288,Copacati Mons,Venus,"Mons, montes",Approved,"May 10, 2007"
1295,Copais Palus,Mars,Albedo Feature,Approved,1958
1297,Copernicus,Mars,"Crater, craters",Approved,1973
1296,Copernicus,Moon,"Crater, craters",Approved,1935
8421,Copernicus A,Moon,Satellite Feature,Approved,2006
8422,Copernicus B,Moon,Satellite Feature,Approved,2006
8423,Copernicus C,Moon,Satellite Feature,Approved,2006
8424,Copernicus D,Moon,Satellite Feature,Approved,2006
8425,Copernicus E,Moon,Satellite Feature,Approved,2006
8426,Copernicus F,Moon,Satellite Feature,Approved,2006
8427,Copernicus G,Moon,Satellite Feature,Approved,2006
8428,Copernicus H,Moon,Satellite Feature,Approved,2006
8429,Copernicus J,Moon,Satellite Feature,Approved,2006
8430,Copernicus L,Moon,Satellite Feature,Approved,2006
8431,Copernicus N,Moon,Satellite Feature,Approved,2006
8432,Copernicus P,Moon,Satellite Feature,Approved,2006
8433,Copernicus R,Moon,Satellite Feature,Approved,2006
1298,Copia Corona,Venus,"Corona, coronae",Approved,1994
14649,Copland,Mercury,"Crater, craters",Approved,"Mar 03, 2010"
1299,Copley,Mercury,"Crater, craters",Approved,1976
1300,Coprates,Mars,Albedo Feature,Approved,1958
1301,Coprates Catena,Mars,"Catena, catenae",Approved,1973
1302,Coprates Chasma,Mars,"Chasma, chasmata",Approved,1973
1303,Coprates Labes,Mars,"Labes, labēs",Approved,1985
15438,Coprates Mensa,Mars,"Mensa, mensae",Approved,"Nov 23, 2015"
15326,Coprates Montes,Mars,"Mons, montes",Approved,"May 26, 2015"
1304,Coptos Facula,Ganymede,"Facula, faculae",Approved,1985
15927,Cora,Charon,"Crater, craters",Approved,"Aug 05, 2020"
1305,Coracis Fossae,Mars,"Fossa, fossae",Approved,1985
16086,Coradini,Pluto,"Crater, craters",Approved,"May 27, 2022"
1306,Coras,Dione,"Crater, craters",Approved,1982
1307,Corby,Mars,"Crater, craters",Approved,1979
6810,Corday Patera,Venus,"Patera, paterae",Dropped,1991
14491,Cordova Mons,Iapetus,"Mons, montes",Approved,"Aug 05, 2008"
1308,Cori,Moon,"Crater, craters",Approved,1979
1309,Cori,Venus,"Crater, craters",Approved,1991
1310,Corick Linea,Europa,"Linea, lineae",Approved,2003
8434,Cori G,Moon,Satellite Feature,Approved,2006
1311,Corinna,Venus,"Crater, craters",Approved,1994
14438,Corinto,Mars,"Crater, craters",Approved,"Jul 01, 2008"
1312,Coriolanus,Oberon,"Crater, craters",Approved,1988
1313,Coriolis,Moon,"Crater, craters",Approved,1970
8435,Coriolis C,Moon,Satellite Feature,Approved,2006
8436,Coriolis G,Moon,Satellite Feature,Approved,2006
8437,Coriolis H,Moon,Satellite Feature,Approved,2006
8438,Coriolis L,Moon,Satellite Feature,Approved,2006
8439,Coriolis M,Moon,Satellite Feature,Approved,2006
8440,Coriolis S,Moon,Satellite Feature,Approved,2006
8441,Coriolis W,Moon,Satellite Feature,Approved,2006
8442,Coriolis Y,Moon,Satellite Feature,Approved,2006
8443,Coriolis Z,Moon,Satellite Feature,Approved,2006
1314,Cormac,Europa,"Crater, craters",Approved,2000
6811,Corneille,Moon,"Crater, craters",Not Approved,-
14905,Cornelia,Vesta,"Crater, craters",Approved,"Dec 27, 2011"
1315,Coronae Montes,Mars,"Mons, montes",Approved,1991
15366,Coronae Planum,Mars,"Planum, plana",Approved,"Aug 07, 2015"
1316,Coronae Scopulus,Mars,"Scopulus, scopuli",Approved,1985
14871,Corozal,Mars,"Crater, craters",Approved,"Sep 29, 2011"
1317,Corpman,Venus,"Crater, craters",Approved,1994
15684,Corrin Labyrinthus,Titan,"Labyrinthus, labyrinthi",Approved,"Sep 14, 2017"
14461,Corsablis,Iapetus,"Crater, craters",Approved,"Aug 05, 2008"
1318,Cortese,Venus,"Crater, craters",Approved,1994
15499,Cosecha Tholus,Ceres,"Tholus, tholi",Approved,"Aug 22, 2016"
15205,Cossinia,Vesta,"Crater, craters",Approved,"Feb 05, 2014"
1319,Cost,Mars,"Crater, craters",Approved,1976
6812,Cotis Mons,Venus,"Mons, montes",Dropped,1985
1320,Cotis Tholus,Venus,"Tholus, tholi",Approved,1997
1321,Cotton,Venus,"Crater, craters",Approved,1985
1322,Couder,Moon,"Crater, craters",Approved,1985
15867,Coughlin,Pluto,"Crater, craters",Approved,"Jan 03, 2020"
1323,Coulomb,Moon,"Crater, craters",Approved,1970
8444,Coulomb C,Moon,Satellite Feature,Approved,2006
8445,Coulomb J,Moon,Satellite Feature,Approved,2006
8446,Coulomb N,Moon,Satellite Feature,Approved,2006
8447,Coulomb P,Moon,Satellite Feature,Approved,2006
8448,Coulomb V,Moon,Satellite Feature,Approved,2006
8449,Coulomb W,Moon,Satellite Feature,Approved,2006
1324,Couperin,Mercury,"Crater, craters",Approved,1979
1325,Courtney,Moon,"Crater, craters",Approved,1976
15446,Cozobi,Ceres,"Crater, craters",Approved,"Dec 04, 2015"
1326,Cray,Mars,"Crater, craters",Approved,1976
1327,Creel,Mars,"Crater, craters",Approved,1976
1328,Creidne Patera,Io,"Patera, paterae",Approved,1979
1329,Cremona,Moon,"Crater, craters",Approved,1964
8450,Cremona A,Moon,Satellite Feature,Approved,2006
8451,Cremona B,Moon,Satellite Feature,Approved,2006
8452,Cremona C,Moon,Satellite Feature,Approved,2006
8453,Cremona L,Moon,Satellite Feature,Approved,2006
1330,Crescent,Moon,Astronaut-named features,Approved,1973
6994,Crete Facula,Titan,"Facula, faculae",Approved,2006
14346,Cretheus,Dione,"Crater, craters",Approved,"Mar 17, 2008"
1331,Creusa,Dione,"Crater, craters",Approved,1982
1332,Crewe,Mars,"Crater, craters",Approved,1976
1333,Crile,Moon,"Crater, craters",Approved,1976
1334,Crimea Mons,Io,"Mons, montes",Approved,1985
1335,Crivitz,Mars,"Crater, craters",Approved,2003
1336,Crocco,Moon,"Crater, craters",Approved,1970
8454,Crocco E,Moon,Satellite Feature,Approved,2006
8455,Crocco G,Moon,Satellite Feature,Approved,2006
8456,Crocco R,Moon,Satellite Feature,Approved,2006
1338,Crommelin,Mars,"Crater, craters",Approved,1973
1337,Crommelin,Moon,"Crater, craters",Approved,1970
8457,Crommelin C,Moon,Satellite Feature,Approved,2006
8458,Crommelin W,Moon,Satellite Feature,Approved,2006
8459,Crommelin X,Moon,Satellite Feature,Approved,2006
1339,Crookes,Moon,"Crater, craters",Approved,1970
8460,Crookes D,Moon,Satellite Feature,Approved,2006
8461,Crookes P,Moon,Satellite Feature,Approved,2006
8462,Crookes X,Moon,Satellite Feature,Approved,2006
14562,Cross,Mars,"Crater, craters",Approved,"Feb 19, 2009"
14153,Crotone,Mars,"Crater, craters",Approved,2006
1340,Crozier,Moon,"Crater, craters",Approved,1935
8463,Crozier B,Moon,Satellite Feature,Approved,2006
8464,Crozier D,Moon,Satellite Feature,Approved,2006
8465,Crozier E,Moon,Satellite Feature,Approved,2006
8466,Crozier F,Moon,Satellite Feature,Approved,2006
8467,Crozier G,Moon,Satellite Feature,Approved,2006
8468,Crozier H,Moon,Satellite Feature,Approved,2006
8469,Crozier L,Moon,Satellite Feature,Approved,2006
8470,Crozier M,Moon,Satellite Feature,Approved,2006
